Year,State,State ANSI,County,County ANSI,Commodity,Value
2021,ILLINOIS,17,WHITE,193,CORN,193.19999999999999
2021,ILLINOIS,17,CLINTON,27,CORN,208.40000000000001
2021,ILLINOIS,17,JACKSON,77,CORN,181.19999999999999
2021,ILLINOIS,17,MONROE,133,CORN,185
2021,ILLINOIS,17,PULASKI,153,CORN,188.40000000000001
2021,ILLINOIS,17,RANDOLPH,157,CORN,185.69999999999999
2021,ILLINOIS,17,ST CLAIR,163,CORN,199
2021,ILLINOIS,17,UNION,181,CORN,163.69999999999999
2021,ILLINOIS,17,WASHINGTON,189,CORN,203.5
2021,ILLINOIS,17,BROWN,9,CORN,179
2021,ILLINOIS,17,FULTON,57,CORN,193.09999999999999
2021,ILLINOIS,17,HANCOCK,67,CORN,200.90000000000001
2021,ILLINOIS,17,KNOX,95,CORN,198.09999999999999
2021,ILLINOIS,17,SCHUYLER,169,CORN,181.90000000000001
2021,ILLINOIS,17,BOND,5,CORN,206.69999999999999
2021,ILLINOIS,17,CALHOUN,13,CORN,181.30000000000001
2021,ILLINOIS,17,CASS,17,CORN,211
2021,ILLINOIS,17,CHRISTIAN,21,CORN,218.59999999999999
2021,ILLINOIS,17,GREENE,61,CORN,196.40000000000001
2021,ILLINOIS,17,MACOUPIN,117,CORN,197.19999999999999
2021,ILLINOIS,17,MADISON,119,CORN,207.80000000000001
2021,ILLINOIS,17,MONTGOMERY,135,CORN,212.19999999999999
2021,ILLINOIS,17,SANGAMON,167,CORN,215.59999999999999
2021,ILLINOIS,17,SCOTT,171,CORN,189.69999999999999
2021,INDIANA,18,BARTHOLOMEW,5,CORN,200
2021,INDIANA,18,BOONE,11,CORN,209.80000000000001
2021,INDIANA,18,CLINTON,23,CORN,210.30000000000001
2021,INDIANA,18,DECATUR,31,CORN,186.30000000000001
2021,INDIANA,18,GRANT,53,CORN,210.30000000000001
2021,INDIANA,18,HAMILTON,57,CORN,216
2021,INDIANA,18,HANCOCK,59,CORN,190.19999999999999
2021,INDIANA,18,HENDRICKS,63,CORN,208.30000000000001
2021,INDIANA,18,HOWARD,67,CORN,227
2021,INDIANA,18,JOHNSON,81,CORN,171.90000000000001
2021,INDIANA,18,MADISON,95,CORN,216.30000000000001
2021,INDIANA,18,MARION,97,CORN,181.90000000000001
2021,INDIANA,18,MORGAN,109,CORN,195.69999999999999
2021,INDIANA,18,RUSH,139,CORN,197.19999999999999
2021,INDIANA,18,SHELBY,145,CORN,189.09999999999999
2021,INDIANA,18,TIPTON,159,CORN,224.80000000000001
2021,INDIANA,18,BLACKFORD,9,CORN,205.90000000000001
2021,INDIANA,18,DELAWARE,35,CORN,200.19999999999999
2021,INDIANA,18,FAYETTE,41,CORN,197.90000000000001
2021,INDIANA,18,HENRY,65,CORN,204.19999999999999
2021,INDIANA,18,RANDOLPH,135,CORN,205
2021,INDIANA,18,UNION,161,CORN,207.80000000000001
2021,INDIANA,18,WAYNE,177,CORN,202.30000000000001
2021,INDIANA,18,ELKHART,39,CORN,179
2021,INDIANA,18,FULTON,49,CORN,185
2021,INDIANA,18,KOSCIUSKO,85,CORN,188.90000000000001
2021,INDIANA,18,MARSHALL,99,CORN,185.5
2021,INDIANA,18,ST. JOSEPH,141,CORN,163
2021,INDIANA,18,WABASH,169,CORN,189
2021,INDIANA,18,ALLEN,3,CORN,197.40000000000001
2021,INDIANA,18,DE KALB,33,CORN,178.90000000000001
2021,INDIANA,18,HUNTINGTON,69,CORN,205.90000000000001
2021,INDIANA,18,LAGRANGE,87,CORN,161
2021,INDIANA,18,NOBLE,113,CORN,187.69999999999999
2021,INDIANA,18,STEUBEN,151,CORN,176
2021,INDIANA,18,WELLS,179,CORN,218.90000000000001
2021,INDIANA,18,WHITLEY,183,CORN,200.40000000000001
2021,INDIANA,18,BENTON,7,CORN,190
2021,INDIANA,18,LA PORTE,91,CORN,170
2021,INDIANA,18,NEWTON,111,CORN,182.69999999999999
2021,INDIANA,18,PORTER,127,CORN,178
2021,INDIANA,18,BROWN,13,CORN,177.90000000000001
2021,INDIANA,18,FLOYD,43,CORN,176.90000000000001
2021,INDIANA,18,HARRISON,61,CORN,188.40000000000001
2021,INDIANA,18,LAWRENCE,93,CORN,192.40000000000001
2021,INDIANA,18,MONROE,105,CORN,182.80000000000001
2021,INDIANA,18,ORANGE,117,CORN,200.30000000000001
2021,INDIANA,18,CLARK,19,CORN,180.80000000000001
2021,INDIANA,18,DEARBORN,29,CORN,156.69999999999999
2021,INDIANA,18,FRANKLIN,47,CORN,174.40000000000001
2021,INDIANA,18,JEFFERSON,77,CORN,170.59999999999999
2021,INDIANA,18,JENNINGS,79,CORN,171.90000000000001
2021,INDIANA,18,OHIO,115,CORN,141.40000000000001
2021,INDIANA,18,RIPLEY,137,CORN,173.30000000000001
2021,INDIANA,18,SCOTT,143,CORN,170
2021,INDIANA,18,SWITZERLAND,155,CORN,174
2021,INDIANA,18,DAVIESS,27,CORN,216.40000000000001
2021,INDIANA,18,DUBOIS,37,CORN,191.19999999999999
2021,INDIANA,18,GREENE,55,CORN,198.80000000000001
2021,INDIANA,18,KNOX,83,CORN,202.90000000000001
2021,INDIANA,18,MARTIN,101,CORN,208.19999999999999
2021,INDIANA,18,POSEY,129,CORN,220
2021,INDIANA,18,SPENCER,147,CORN,187.90000000000001
2021,INDIANA,18,SULLIVAN,153,CORN,193.80000000000001
2021,INDIANA,18,VANDERBURGH,163,CORN,217.19999999999999
2021,INDIANA,18,CLAY,21,CORN,194.69999999999999
2021,INDIANA,18,MONTGOMERY,107,CORN,217.90000000000001
2021,INDIANA,18,OWEN,119,CORN,184
2021,INDIANA,18,PUTNAM,133,CORN,196.30000000000001
2021,INDIANA,18,TIPPECANOE,157,CORN,207.19999999999999
2021,INDIANA,18,VERMILLION,165,CORN,195.90000000000001
2021,INDIANA,18,VIGO,167,CORN,186.69999999999999
2021,INDIANA,18,WARREN,171,CORN,191.59999999999999
2021,IOWA,19,BOONE,15,CORN,209.40000000000001
2021,IOWA,19,DALLAS,49,CORN,210.80000000000001
2021,IOWA,19,GRUNDY,75,CORN,210.5
2021,IOWA,19,HARDIN,83,CORN,193.90000000000001
2021,IOWA,19,JASPER,99,CORN,223.09999999999999
2021,IOWA,19,MARSHALL,127,CORN,212.80000000000001
2021,IOWA,19,POLK,153,CORN,218.59999999999999
2021,IOWA,19,POWESHIEK,157,CORN,201.90000000000001
2021,IOWA,19,STORY,169,CORN,202.09999999999999
2021,IOWA,19,TAMA,171,CORN,215.09999999999999
2021,IOWA,19,WEBSTER,187,CORN,217.19999999999999
2021,IOWA,19,BENTON,11,CORN,212.09999999999999
2021,IOWA,19,CEDAR,31,CORN,207.5
2021,IOWA,19,CLINTON,45,CORN,206.80000000000001
2021,IOWA,19,JACKSON,97,CORN,191.5
2021,IOWA,19,MUSCATINE,139,CORN,204.90000000000001
2021,IOWA,19,SCOTT,163,CORN,207.09999999999999
2021,IOWA,19,BUTLER,23,CORN,205.59999999999999
2021,IOWA,19,CERRO GORDO,33,CORN,200.90000000000001
2021,IOWA,19,FLOYD,67,CORN,206.09999999999999
2021,IOWA,19,FRANKLIN,69,CORN,199.80000000000001
2021,IOWA,19,HANCOCK,81,CORN,210.90000000000001
2021,IOWA,19,HUMBOLDT,91,CORN,206.30000000000001
2021,IOWA,19,KOSSUTH,109,CORN,192.59999999999999
2021,IOWA,19,MITCHELL,131,CORN,204.09999999999999
2021,IOWA,19,WINNEBAGO,189,CORN,198.59999999999999
2021,IOWA,19,WORTH,195,CORN,208.40000000000001
2021,IOWA,19,WRIGHT,197,CORN,193.19999999999999
2021,IOWA,19,ALLAMAKEE,5,CORN,199.40000000000001
2021,IOWA,19,BLACK HAWK,13,CORN,194.5
2021,IOWA,19,BREMER,17,CORN,201.09999999999999
2021,IOWA,19,BUCHANAN,19,CORN,210
2021,IOWA,19,CHICKASAW,37,CORN,209.09999999999999
2021,IOWA,19,CLAYTON,43,CORN,196.5
2021,IOWA,19,DELAWARE,55,CORN,219
2021,IOWA,19,DUBUQUE,61,CORN,218.19999999999999
2021,IOWA,19,FAYETTE,65,CORN,206.5
2021,IOWA,19,HOWARD,89,CORN,208.19999999999999
2021,IOWA,19,WINNESHIEK,191,CORN,200.19999999999999
2021,IOWA,19,BUENA VISTA,21,CORN,204.69999999999999
2021,IOWA,19,CLAY,41,CORN,204.19999999999999
2021,IOWA,19,DICKINSON,59,CORN,178.5
2021,IOWA,19,EMMET,63,CORN,183.30000000000001
2021,IOWA,19,LYON,119,CORN,217.40000000000001
2021,IOWA,19,O BRIEN,141,CORN,214.30000000000001
2021,IOWA,19,OSCEOLA,143,CORN,209
2021,IOWA,19,PALO ALTO,147,CORN,191.09999999999999
2021,IOWA,19,PLYMOUTH,149,CORN,191.69999999999999
2021,IOWA,19,POCAHONTAS,151,CORN,214.90000000000001
2021,IOWA,19,SIOUX,167,CORN,221.69999999999999
2021,IOWA,19,APPANOOSE,7,CORN,172.30000000000001
2021,IOWA,19,LUCAS,117,CORN,166.90000000000001
2021,IOWA,19,MADISON,121,CORN,196.69999999999999
2021,IOWA,19,MARION,125,CORN,200
2021,IOWA,19,MONROE,135,CORN,166.30000000000001
2021,IOWA,19,RINGGOLD,159,CORN,176.59999999999999
2021,IOWA,19,UNION,175,CORN,186
2021,IOWA,19,WAYNE,185,CORN,177.80000000000001
2021,IOWA,19,DAVIS,51,CORN,152.90000000000001
2021,IOWA,19,HENRY,87,CORN,168.40000000000001
2021,IOWA,19,JEFFERSON,101,CORN,164
2021,IOWA,19,KEOKUK,107,CORN,177.19999999999999
2021,IOWA,19,LEE,111,CORN,160.80000000000001
2021,IOWA,19,LOUISA,115,CORN,190.40000000000001
2021,IOWA,19,MAHASKA,123,CORN,201.40000000000001
2021,IOWA,19,VAN BUREN,177,CORN,162.90000000000001
2021,IOWA,19,WAPELLO,179,CORN,178.80000000000001
2021,IOWA,19,CASS,29,CORN,213.5
2021,IOWA,19,FREMONT,71,CORN,207.80000000000001
2021,IOWA,19,MILLS,129,CORN,210.80000000000001
2021,IOWA,19,MONTGOMERY,137,CORN,206.09999999999999
2021,IOWA,19,PAGE,145,CORN,208.09999999999999
2021,IOWA,19,POTTAWATTAMIE,155,CORN,217.40000000000001
2021,IOWA,19,TAYLOR,173,CORN,192.80000000000001
2021,IOWA,19,AUDUBON,9,CORN,216.30000000000001
2021,IOWA,19,CALHOUN,25,CORN,220
2021,IOWA,19,CARROLL,27,CORN,220.5
2021,IOWA,19,CRAWFORD,47,CORN,220.09999999999999
2021,IOWA,19,GREENE,73,CORN,221.69999999999999
2021,IOWA,19,GUTHRIE,77,CORN,221.40000000000001
2021,IOWA,19,IDA,93,CORN,229.09999999999999
2021,IOWA,19,MONONA,133,CORN,199.59999999999999
2021,IOWA,19,SAC,161,CORN,231.5
2021,IOWA,19,WOODBURY,193,CORN,208.40000000000001
2021,MINNESOTA,27,BENTON,9,CORN,132.09999999999999
2021,MINNESOTA,27,CARVER,19,CORN,186.80000000000001
2021,MINNESOTA,27,MCLEOD,85,CORN,194.40000000000001
2021,MINNESOTA,27,MEEKER,93,CORN,155.90000000000001
2021,MINNESOTA,27,MORRISON,97,CORN,111.09999999999999
2021,MINNESOTA,27,RENVILLE,129,CORN,177.19999999999999
2021,MINNESOTA,27,SCOTT,139,CORN,201
2021,MINNESOTA,27,SHERBURNE,141,CORN,168.30000000000001
2021,MINNESOTA,27,SIBLEY,143,CORN,203.90000000000001
2021,MINNESOTA,27,STEARNS,145,CORN,149
2021,MINNESOTA,27,TODD,153,CORN,131.09999999999999
2021,MINNESOTA,27,WADENA,159,CORN,140.69999999999999
2021,MINNESOTA,27,WRIGHT,171,CORN,144.80000000000001
2021,MINNESOTA,27,AITKIN,1,CORN,95
2021,MINNESOTA,27,ANOKA,3,CORN,112.2
2021,MINNESOTA,27,CHISAGO,25,CORN,145.90000000000001
2021,MINNESOTA,27,CROW WING,35,CORN,95.700000000000003
2021,MINNESOTA,27,HENNEPIN,53,CORN,156.80000000000001
2021,MINNESOTA,27,ISANTI,59,CORN,121.5
2021,MINNESOTA,27,KANABEC,65,CORN,110.59999999999999
2021,MINNESOTA,27,MILLE LACS,95,CORN,109.3
2021,MINNESOTA,27,PINE,115,CORN,136.69999999999999
2021,MINNESOTA,27,WASHINGTON,163,CORN,153.59999999999999
2021,MINNESOTA,27,BELTRAMI,7,CORN,78.5
2021,MINNESOTA,27,HUBBARD,57,CORN,153.5
2021,MINNESOTA,27,ITASCA,61,CORN,90.799999999999997
2021,MINNESOTA,27,BECKER,5,CORN,152.5
2021,MINNESOTA,27,CLAY,27,CORN,156.30000000000001
2021,MINNESOTA,27,CLEARWATER,29,CORN,99.400000000000006
2021,MINNESOTA,27,MAHNOMEN,87,CORN,107.09999999999999
2021,MINNESOTA,27,MARSHALL,89,CORN,100.5
2021,MINNESOTA,27,NORMAN,107,CORN,106.2
2021,MINNESOTA,27,POLK,119,CORN,101.8
2021,MINNESOTA,27,RED LAKE,125,CORN,90.400000000000006
2021,MINNESOTA,27,ROSEAU,135,CORN,83.299999999999997
2021,MINNESOTA,27,BLUE EARTH,13,CORN,201.5
2021,MINNESOTA,27,BROWN,15,CORN,188.30000000000001
2021,MINNESOTA,27,FARIBAULT,43,CORN,192.80000000000001
2021,MINNESOTA,27,FREEBORN,47,CORN,208.09999999999999
2021,MINNESOTA,27,LE SUEUR,79,CORN,204.80000000000001
2021,MINNESOTA,27,MARTIN,91,CORN,195.30000000000001
2021,MINNESOTA,27,NICOLLET,103,CORN,209.5
2021,MINNESOTA,27,RICE,131,CORN,197.19999999999999
2021,MINNESOTA,27,STEELE,147,CORN,206.19999999999999
2021,MINNESOTA,27,WASECA,161,CORN,213.69999999999999
2021,MINNESOTA,27,WATONWAN,165,CORN,210.09999999999999
2021,MINNESOTA,27,DAKOTA,37,CORN,190
2021,MINNESOTA,27,FILLMORE,45,CORN,204.19999999999999
2021,MINNESOTA,27,GOODHUE,49,CORN,200.69999999999999
2021,MINNESOTA,27,HOUSTON,55,CORN,202
2021,MINNESOTA,27,OLMSTED,109,CORN,190
2021,MINNESOTA,27,WABASHA,157,CORN,207.59999999999999
2021,MINNESOTA,27,WINONA,169,CORN,205.09999999999999
2021,MINNESOTA,27,COTTONWOOD,33,CORN,195
2021,MINNESOTA,27,JACKSON,63,CORN,190.90000000000001
2021,MINNESOTA,27,LINCOLN,81,CORN,162.19999999999999
2021,MINNESOTA,27,LYON,83,CORN,163.90000000000001
2021,MINNESOTA,27,MURRAY,101,CORN,197.80000000000001
2021,MINNESOTA,27,NOBLES,105,CORN,203.30000000000001
2021,MINNESOTA,27,PIPESTONE,117,CORN,183.5
2021,MINNESOTA,27,REDWOOD,127,CORN,173
2021,MINNESOTA,27,ROCK,133,CORN,207.90000000000001
2021,MINNESOTA,27,BIG STONE,11,CORN,182.90000000000001
2021,MINNESOTA,27,CHIPPEWA,23,CORN,190.09999999999999
2021,MINNESOTA,27,DOUGLAS,41,CORN,139.69999999999999
2021,MINNESOTA,27,GRANT,51,CORN,180.69999999999999
2021,MINNESOTA,27,OTTER TAIL,111,CORN,140.90000000000001
2021,MINNESOTA,27,POPE,121,CORN,143.59999999999999
2021,MINNESOTA,27,STEVENS,149,CORN,174.69999999999999
2021,MINNESOTA,27,TRAVERSE,155,CORN,180.5
2021,MINNESOTA,27,WILKIN,167,CORN,151.5
2021,NEBRASKA,31,GREELEY,77,CORN,222.59999999999999
2021,NEBRASKA,31,HOWARD,93,CORN,198.59999999999999
2021,NEBRASKA,31,SHERMAN,163,CORN,222
2021,NEBRASKA,31,VALLEY,175,CORN,229.90000000000001
2021,NEBRASKA,31,BUTLER,23,CORN,205.09999999999999
2021,NEBRASKA,31,COLFAX,37,CORN,228.30000000000001
2021,NEBRASKA,31,DODGE,53,CORN,220.80000000000001
2021,NEBRASKA,31,DOUGLAS,55,CORN,194.5
2021,NEBRASKA,31,LANCASTER,109,CORN,181.19999999999999
2021,NEBRASKA,31,NANCE,125,CORN,205.30000000000001
2021,NEBRASKA,31,PLATTE,141,CORN,213.30000000000001
2021,NEBRASKA,31,SARPY,153,CORN,210
2021,NEBRASKA,31,SEWARD,159,CORN,218.5
2021,NEBRASKA,31,WASHINGTON,177,CORN,204.40000000000001
2021,NEBRASKA,31,BOYD,15,CORN,152.19999999999999
2021,NEBRASKA,31,BROWN,17,CORN,228.80000000000001
2021,NEBRASKA,31,CHERRY,31,CORN,181.19999999999999
2021,NEBRASKA,31,GARFIELD,71,CORN,208.59999999999999
2021,NEBRASKA,31,KEYA PAHA,103,CORN,163.59999999999999
2021,NEBRASKA,31,ROCK,149,CORN,195.30000000000001
2021,NEBRASKA,31,BURT,21,CORN,216.30000000000001
2021,NEBRASKA,31,CEDAR,27,CORN,201.40000000000001
2021,NEBRASKA,31,CUMING,39,CORN,218.40000000000001
2021,NEBRASKA,31,DAKOTA,43,CORN,190.59999999999999
2021,NEBRASKA,31,KNOX,107,CORN,179.90000000000001
2021,NEBRASKA,31,MADISON,119,CORN,192.09999999999999
2021,NEBRASKA,31,PIERCE,139,CORN,199.5
2021,NEBRASKA,31,THURSTON,173,CORN,205.90000000000001
2021,NEBRASKA,31,WAYNE,179,CORN,198.09999999999999
2021,NEBRASKA,31,BOX BUTTE,13,CORN,144.80000000000001
2021,NEBRASKA,31,DEUEL,49,CORN,81.5
2021,NEBRASKA,31,MORRILL,123,CORN,178.30000000000001
2021,NEBRASKA,31,SCOTTS BLUFF,157,CORN,184.90000000000001
2021,NEBRASKA,31,SHERIDAN,161,CORN,148.90000000000001
2021,NEBRASKA,31,SIOUX,165,CORN,183.80000000000001
2021,NEBRASKA,31,ADAMS,1,CORN,228.69999999999999
2021,NEBRASKA,31,FRANKLIN,61,CORN,208.90000000000001
2021,NEBRASKA,31,FURNAS,65,CORN,161.40000000000001
2021,NEBRASKA,31,GOSPER,73,CORN,218.30000000000001
2021,NEBRASKA,31,HARLAN,83,CORN,216.69999999999999
2021,NEBRASKA,31,PHELPS,137,CORN,227
2021,NEBRASKA,31,GAGE,67,CORN,167.5
2021,NEBRASKA,31,NEMAHA,127,CORN,184.69999999999999
2021,NEBRASKA,31,OTOE,131,CORN,182.5
2021,NEBRASKA,31,PAWNEE,133,CORN,160.69999999999999
2021,NEBRASKA,31,RICHARDSON,147,CORN,180.69999999999999
2021,NEBRASKA,31,THAYER,169,CORN,200.69999999999999
2021,NEBRASKA,31,CHASE,29,CORN,182.30000000000001
2021,NEBRASKA,31,DUNDY,57,CORN,144.09999999999999
2021,NEBRASKA,31,FRONTIER,63,CORN,131.30000000000001
2021,NEBRASKA,31,HAYES,85,CORN,109.3
2021,NEBRASKA,31,KEITH,101,CORN,122.5
2021,NEBRASKA,31,LINCOLN,111,CORN,191.90000000000001
2021,NEBRASKA,31,PERKINS,135,CORN,136.90000000000001
2021,NEBRASKA,31,RED WILLOW,145,CORN,145.59999999999999
2020,ILLINOIS,17,DE WITT,39,CORN,200.5
2020,ILLINOIS,17,LOGAN,107,CORN,209.59999999999999
2020,ILLINOIS,17,MACON,115,CORN,209.19999999999999
2020,ILLINOIS,17,MARSHALL,123,CORN,206
2020,ILLINOIS,17,MASON,125,CORN,194.59999999999999
2020,ILLINOIS,17,MCLEAN,113,CORN,200.69999999999999
2020,ILLINOIS,17,MENARD,129,CORN,215.19999999999999
2020,ILLINOIS,17,PEORIA,143,CORN,213.59999999999999
2020,ILLINOIS,17,STARK,175,CORN,211.30000000000001
2020,ILLINOIS,17,TAZEWELL,179,CORN,195.90000000000001
2020,ILLINOIS,17,WOODFORD,203,CORN,198.69999999999999
2020,ILLINOIS,17,CHAMPAIGN,19,CORN,192.69999999999999
2020,ILLINOIS,17,FORD,53,CORN,191.30000000000001
2020,ILLINOIS,17,IROQUOIS,75,CORN,190.19999999999999
2020,ILLINOIS,17,KANKAKEE,91,CORN,172.19999999999999
2020,ILLINOIS,17,LIVINGSTON,105,CORN,181.40000000000001
2020,ILLINOIS,17,PIATT,147,CORN,210.59999999999999
2020,ILLINOIS,17,VERMILION,183,CORN,190
2020,ILLINOIS,17,CLARK,23,CORN,199.40000000000001
2020,ILLINOIS,17,CLAY,25,CORN,169.69999999999999
2020,ILLINOIS,17,COLES,29,CORN,202.69999999999999
2020,ILLINOIS,17,CRAWFORD,33,CORN,179.19999999999999
2020,ILLINOIS,17,CUMBERLAND,35,CORN,185.80000000000001
2020,ILLINOIS,17,DOUGLAS,41,CORN,205.69999999999999
2020,ILLINOIS,17,EDGAR,45,CORN,188.90000000000001
2020,ILLINOIS,17,EFFINGHAM,49,CORN,190.80000000000001
2020,ILLINOIS,17,FAYETTE,51,CORN,181.90000000000001
2020,ILLINOIS,17,JASPER,79,CORN,176.80000000000001
2020,ILLINOIS,17,LAWRENCE,101,CORN,170.40000000000001
2020,ILLINOIS,17,MARION,121,CORN,184.09999999999999
2020,ILLINOIS,17,MOULTRIE,139,CORN,202.90000000000001
2020,ILLINOIS,17,RICHLAND,159,CORN,166.30000000000001
2020,ILLINOIS,17,SHELBY,173,CORN,193.90000000000001
2020,ILLINOIS,17,BOONE,7,CORN,192.19999999999999
2020,ILLINOIS,17,DE KALB,37,CORN,190.19999999999999
2020,ILLINOIS,17,GRUNDY,63,CORN,184
2020,ILLINOIS,17,KANE,89,CORN,175.90000000000001
2020,ILLINOIS,17,KENDALL,93,CORN,182.09999999999999
2020,ILLINOIS,17,LA SALLE,99,CORN,185.30000000000001
2020,ILLINOIS,17,LAKE,97,CORN,164.69999999999999
2020,ILLINOIS,17,MCHENRY,111,CORN,179.40000000000001
2020,ILLINOIS,17,WILL,197,CORN,174.19999999999999
2020,ILLINOIS,17,BUREAU,11,CORN,199.40000000000001
2020,ILLINOIS,17,CARROLL,15,CORN,199.69999999999999
2020,ILLINOIS,17,HENRY,73,CORN,207.90000000000001
2020,ILLINOIS,17,JO DAVIESS,85,CORN,193.30000000000001
2020,ILLINOIS,17,LEE,103,CORN,194
2020,ILLINOIS,17,MERCER,131,CORN,191.09999999999999
2020,ILLINOIS,17,OGLE,141,CORN,190.80000000000001
2020,ILLINOIS,17,PUTNAM,155,CORN,195.30000000000001
2020,ILLINOIS,17,ROCK ISLAND,161,CORN,198.30000000000001
2020,ILLINOIS,17,STEPHENSON,177,CORN,203.90000000000001
2020,ILLINOIS,17,WHITESIDE,195,CORN,185.69999999999999
2020,ILLINOIS,17,WINNEBAGO,201,CORN,192
2020,ILLINOIS,17,EDWARDS,47,CORN,173.30000000000001
2020,ILLINOIS,17,FRANKLIN,55,CORN,163.69999999999999
2020,ILLINOIS,17,GALLATIN,59,CORN,176.69999999999999
2020,ILLINOIS,17,HAMILTON,65,CORN,169.5
2020,ILLINOIS,17,JEFFERSON,81,CORN,152.09999999999999
2020,ILLINOIS,17,MASSAC,127,CORN,163.30000000000001
2020,ILLINOIS,17,POPE,151,CORN,186
2020,ILLINOIS,17,SALINE,165,CORN,191
2020,ILLINOIS,17,WABASH,185,CORN,170.80000000000001
2020,ILLINOIS,17,WAYNE,191,CORN,169.69999999999999
2020,ILLINOIS,17,WHITE,193,CORN,176.69999999999999
2020,ILLINOIS,17,ALEXANDER,3,CORN,181.69999999999999
2020,ILLINOIS,17,CLINTON,27,CORN,176
2020,ILLINOIS,17,JACKSON,77,CORN,176.40000000000001
2020,ILLINOIS,17,JOHNSON,87,CORN,165.09999999999999
2020,ILLINOIS,17,MONROE,133,CORN,157
2020,ILLINOIS,17,PERRY,145,CORN,158.80000000000001
2020,ILLINOIS,17,PULASKI,153,CORN,175.40000000000001
2020,ILLINOIS,17,RANDOLPH,157,CORN,167.09999999999999
2020,ILLINOIS,17,ST CLAIR,163,CORN,162.40000000000001
2020,ILLINOIS,17,UNION,181,CORN,154.59999999999999
2020,ILLINOIS,17,WASHINGTON,189,CORN,180
2020,ILLINOIS,17,WILLIAMSON,199,CORN,155.5
2020,ILLINOIS,17,ADAMS,1,CORN,177.5
2020,ILLINOIS,17,BROWN,9,CORN,181.30000000000001
2020,ILLINOIS,17,FULTON,57,CORN,183.90000000000001
2020,ILLINOIS,17,HANCOCK,67,CORN,203.5
2020,ILLINOIS,17,HENDERSON,71,CORN,199.40000000000001
2020,ILLINOIS,17,KNOX,95,CORN,203.90000000000001
