Year,State,State ANSI,County,County ANSI,Commodity,Value
2021,INDIANA,18,FULTON,49,WHEAT,83.799999999999997
2021,INDIANA,18,KOSCIUSKO,85,WHEAT,87.099999999999994
2021,INDIANA,18,MARSHALL,99,WHEAT,85.400000000000006
2021,INDIANA,18,MIAMI,103,WHEAT,94.599999999999994
2021,INDIANA,18,WABASH,169,WHEAT,95.099999999999994
2021,INDIANA,18,ADAMS,1,WHEAT,87.5
2021,INDIANA,18,ALLEN,3,WHEAT,99.700000000000003
2021,INDIANA,18,DE KALB,33,WHEAT,89.900000000000006
2021,INDIANA,18,HUNTINGTON,69,WHEAT,91.099999999999994
2021,INDIANA,18,LAGRANGE,87,WHEAT,89.799999999999997
2021,INDIANA,18,NOBLE,113,WHEAT,81.299999999999997
2021,INDIANA,18,WHITLEY,183,WHEAT,89.599999999999994
2021,INDIANA,18,BENTON,7,WHEAT,92.599999999999994
2021,INDIANA,18,LA PORTE,91,WHEAT,75.200000000000003
2021,INDIANA,18,LAKE,89,WHEAT,86.700000000000003
2021,INDIANA,18,PORTER,127,WHEAT,81.299999999999997
2021,INDIANA,18,HARRISON,61,WHEAT,74.799999999999997
2021,INDIANA,18,WASHINGTON,175,WHEAT,72.599999999999994
2021,INDIANA,18,DEARBORN,29,WHEAT,67.700000000000003
2021,INDIANA,18,FRANKLIN,47,WHEAT,67.200000000000003
2021,INDIANA,18,JEFFERSON,77,WHEAT,65.200000000000003
2021,INDIANA,18,JENNINGS,79,WHEAT,72.799999999999997
2021,INDIANA,18,RIPLEY,137,WHEAT,76.099999999999994
2021,INDIANA,18,SWITZERLAND,155,WHEAT,56.799999999999997
2021,INDIANA,18,DAVIESS,27,WHEAT,87.400000000000006
2021,INDIANA,18,DUBOIS,37,WHEAT,83.299999999999997
2021,INDIANA,18,GREENE,55,WHEAT,82.700000000000003
2021,INDIANA,18,KNOX,83,WHEAT,88.5
2021,INDIANA,18,SULLIVAN,153,WHEAT,79.5
2021,INDIANA,18,VANDERBURGH,163,WHEAT,75.5
2021,INDIANA,18,WARRICK,173,WHEAT,80.299999999999997
2021,INDIANA,18,CLAY,21,WHEAT,64.700000000000003
2021,INDIANA,18,MONTGOMERY,107,WHEAT,78.5
2021,INDIANA,18,VERMILLION,165,WHEAT,75.799999999999997
2021,INDIANA,18,VIGO,167,WHEAT,60.600000000000001
2021,NEBRASKA,31,DAWSON,47,WHEAT,76
2021,NEBRASKA,31,DOUGLAS,55,WHEAT,61.600000000000001
2021,NEBRASKA,31,MERRICK,121,WHEAT,52
2021,NEBRASKA,31,PLATTE,141,WHEAT,45
2021,NEBRASKA,31,SAUNDERS,155,WHEAT,78
2021,NEBRASKA,31,BANNER,7,WHEAT,32.399999999999999
2021,NEBRASKA,31,BOX BUTTE,13,WHEAT,39
2021,NEBRASKA,31,CHEYENNE,33,WHEAT,33.399999999999999
2021,NEBRASKA,31,DEUEL,49,WHEAT,45.899999999999999
2021,NEBRASKA,31,GARDEN,69,WHEAT,50.5
2021,NEBRASKA,31,MORRILL,123,WHEAT,37.799999999999997
2021,NEBRASKA,31,SHERIDAN,161,WHEAT,51.299999999999997
2021,NEBRASKA,31,ADAMS,1,WHEAT,56.899999999999999
2021,NEBRASKA,31,FURNAS,65,WHEAT,64.5
2021,NEBRASKA,31,GOSPER,73,WHEAT,54.299999999999997
2021,NEBRASKA,31,HARLAN,83,WHEAT,57.600000000000001
2021,NEBRASKA,31,KEARNEY,99,WHEAT,63
2021,NEBRASKA,31,WEBSTER,181,WHEAT,53.899999999999999
2021,NEBRASKA,31,CLAY,35,WHEAT,62.399999999999999
2021,NEBRASKA,31,FILLMORE,59,WHEAT,65.400000000000006
2021,NEBRASKA,31,GAGE,67,WHEAT,63.899999999999999
2021,NEBRASKA,31,JEFFERSON,95,WHEAT,70
2021,NEBRASKA,31,NEMAHA,127,WHEAT,59.600000000000001
2021,NEBRASKA,31,RICHARDSON,147,WHEAT,59.299999999999997
2021,NEBRASKA,31,SALINE,151,WHEAT,57.100000000000001
2021,NEBRASKA,31,THAYER,169,WHEAT,53.299999999999997
2021,NEBRASKA,31,CHASE,29,WHEAT,66.299999999999997
2021,NEBRASKA,31,DUNDY,57,WHEAT,64.700000000000003
2021,NEBRASKA,31,HITCHCOCK,87,WHEAT,53
2021,NEBRASKA,31,KEITH,101,WHEAT,49.799999999999997
2021,NEBRASKA,31,LINCOLN,111,WHEAT,60.299999999999997
2021,NEBRASKA,31,PERKINS,135,WHEAT,55.600000000000001
2021,NEBRASKA,31,RED WILLOW,145,WHEAT,68.5
2020,ILLINOIS,17,LOGAN,107,WHEAT,86.900000000000006
2020,ILLINOIS,17,MACON,115,WHEAT,70.799999999999997
2020,ILLINOIS,17,MASON,125,WHEAT,68.799999999999997
2020,ILLINOIS,17,MENARD,129,WHEAT,84.299999999999997
2020,ILLINOIS,17,PEORIA,143,WHEAT,63
2020,ILLINOIS,17,TAZEWELL,179,WHEAT,76.599999999999994
2020,ILLINOIS,17,CHAMPAIGN,19,WHEAT,69.799999999999997
2020,ILLINOIS,17,FORD,53,WHEAT,71.900000000000006
2020,ILLINOIS,17,IROQUOIS,75,WHEAT,67.099999999999994
2020,ILLINOIS,17,LIVINGSTON,105,WHEAT,66.799999999999997
2020,ILLINOIS,17,VERMILION,183,WHEAT,70
2020,ILLINOIS,17,CLARK,23,WHEAT,72.799999999999997
2020,ILLINOIS,17,CLAY,25,WHEAT,67.900000000000006
2020,ILLINOIS,17,CRAWFORD,33,WHEAT,63.799999999999997
2020,ILLINOIS,17,EFFINGHAM,49,WHEAT,68.5
2020,ILLINOIS,17,FAYETTE,51,WHEAT,62.799999999999997
2020,ILLINOIS,17,JASPER,79,WHEAT,63.299999999999997
2020,ILLINOIS,17,LAWRENCE,101,WHEAT,65.700000000000003
2020,ILLINOIS,17,MARION,121,WHEAT,60.600000000000001
2020,ILLINOIS,17,RICHLAND,159,WHEAT,71.5
2020,ILLINOIS,17,SHELBY,173,WHEAT,56.600000000000001
2020,ILLINOIS,17,BOONE,7,WHEAT,73.700000000000003
2020,ILLINOIS,17,DE KALB,37,WHEAT,75.200000000000003
2020,ILLINOIS,17,KANE,89,WHEAT,67.799999999999997
2020,ILLINOIS,17,LA SALLE,99,WHEAT,82.700000000000003
2020,ILLINOIS,17,MCHENRY,111,WHEAT,70.700000000000003
2020,ILLINOIS,17,WILL,197,WHEAT,69.200000000000003
2020,ILLINOIS,17,BUREAU,11,WHEAT,78.799999999999997
2020,ILLINOIS,17,CARROLL,15,WHEAT,73.099999999999994
2020,ILLINOIS,17,HENRY,73,WHEAT,76.799999999999997
2020,ILLINOIS,17,JO DAVIESS,85,WHEAT,71.299999999999997
2020,ILLINOIS,17,MERCER,131,WHEAT,68.900000000000006
2020,ILLINOIS,17,OGLE,141,WHEAT,77.299999999999997
2020,ILLINOIS,17,ROCK ISLAND,161,WHEAT,71.900000000000006
2020,ILLINOIS,17,STEPHENSON,177,WHEAT,78.400000000000006
2020,ILLINOIS,17,WINNEBAGO,201,WHEAT,75.5
2020,ILLINOIS,17,EDWARDS,47,WHEAT,64.900000000000006
2020,ILLINOIS,17,GALLATIN,59,WHEAT,81.5
2020,ILLINOIS,17,HAMILTON,65,WHEAT,60
2020,ILLINOIS,17,JEFFERSON,81,WHEAT,63.700000000000003
2020,ILLINOIS,17,WABASH,185,WHEAT,70.799999999999997
2020,ILLINOIS,17,WAYNE,191,WHEAT,58.100000000000001
2020,ILLINOIS,17,WHITE,193,WHEAT,64.799999999999997
2020,ILLINOIS,17,ALEXANDER,3,WHEAT,66.299999999999997
2020,ILLINOIS,17,CLINTON,27,WHEAT,66.400000000000006
2020,ILLINOIS,17,JACKSON,77,WHEAT,66.599999999999994
2020,ILLINOIS,17,MONROE,133,WHEAT,66.900000000000006
2020,ILLINOIS,17,PERRY,145,WHEAT,70.200000000000003
2020,ILLINOIS,17,PULASKI,153,WHEAT,77
2020,ILLINOIS,17,RANDOLPH,157,WHEAT,78.599999999999994
2020,ILLINOIS,17,ST CLAIR,163,WHEAT,77.700000000000003
2020,ILLINOIS,17,UNION,181,WHEAT,66.799999999999997
2020,ILLINOIS,17,WASHINGTON,189,WHEAT,67.200000000000003
2020,ILLINOIS,17,ADAMS,1,WHEAT,66.900000000000006
2020,ILLINOIS,17,BROWN,9,WHEAT,62.100000000000001
2020,ILLINOIS,17,FULTON,57,WHEAT,64.299999999999997
2020,ILLINOIS,17,HANCOCK,67,WHEAT,75
2020,ILLINOIS,17,KNOX,95,WHEAT,70.299999999999997
2020,ILLINOIS,17,SCHUYLER,169,WHEAT,64.400000000000006
2020,ILLINOIS,17,BOND,5,WHEAT,62.899999999999999
2020,ILLINOIS,17,CALHOUN,13,WHEAT,63.700000000000003
2020,ILLINOIS,17,CASS,17,WHEAT,65.799999999999997
2020,ILLINOIS,17,CHRISTIAN,21,WHEAT,68.5
2020,ILLINOIS,17,GREENE,61,WHEAT,74.900000000000006
2020,ILLINOIS,17,JERSEY,83,WHEAT,72.099999999999994
2020,ILLINOIS,17,MACOUPIN,117,WHEAT,64.599999999999994
2020,ILLINOIS,17,MADISON,119,WHEAT,67.200000000000003
2020,ILLINOIS,17,MONTGOMERY,135,WHEAT,72.299999999999997
2020,ILLINOIS,17,MORGAN,137,WHEAT,77.700000000000003
2020,ILLINOIS,17,PIKE,149,WHEAT,66.5
2020,ILLINOIS,17,SANGAMON,167,WHEAT,72.200000000000003
2020,ILLINOIS,17,SCOTT,171,WHEAT,64
2020,INDIANA,18,BARTHOLOMEW,5,WHEAT,71.900000000000006
2020,INDIANA,18,DECATUR,31,WHEAT,78.099999999999994
2020,INDIANA,18,GRANT,53,WHEAT,73.700000000000003
2020,INDIANA,18,HAMILTON,57,WHEAT,66.900000000000006
2020,INDIANA,18,HANCOCK,59,WHEAT,72.400000000000006
2020,INDIANA,18,JOHNSON,81,WHEAT,83.299999999999997
2020,INDIANA,18,MADISON,95,WHEAT,75
2020,INDIANA,18,MORGAN,109,WHEAT,62.399999999999999
2020,INDIANA,18,RUSH,139,WHEAT,73.799999999999997
2020,INDIANA,18,SHELBY,145,WHEAT,70.5
2020,INDIANA,18,TIPTON,159,WHEAT,78.900000000000006
2020,INDIANA,18,BLACKFORD,9,WHEAT,77.900000000000006
2020,INDIANA,18,DELAWARE,35,WHEAT,70.700000000000003
2020,INDIANA,18,FAYETTE,41,WHEAT,73.200000000000003
2020,INDIANA,18,JAY,75,WHEAT,78.799999999999997
2020,INDIANA,18,RANDOLPH,135,WHEAT,71
2020,INDIANA,18,UNION,161,WHEAT,67.5
2020,INDIANA,18,WAYNE,177,WHEAT,70.799999999999997
2020,INDIANA,18,CASS,17,WHEAT,79.5
2020,INDIANA,18,ELKHART,39,WHEAT,73.099999999999994
2020,INDIANA,18,FULTON,49,WHEAT,67.5
2020,INDIANA,18,KOSCIUSKO,85,WHEAT,74.700000000000003
2020,INDIANA,18,MARSHALL,99,WHEAT,70.599999999999994
2020,INDIANA,18,MIAMI,103,WHEAT,82.099999999999994
2020,INDIANA,18,ST. JOSEPH,141,WHEAT,68
2020,INDIANA,18,WABASH,169,WHEAT,81.099999999999994
2020,INDIANA,18,ADAMS,1,WHEAT,70.700000000000003
2020,INDIANA,18,ALLEN,3,WHEAT,80.5
2020,INDIANA,18,DE KALB,33,WHEAT,66.599999999999994
2020,INDIANA,18,HUNTINGTON,69,WHEAT,87.099999999999994
2020,INDIANA,18,LAGRANGE,87,WHEAT,71.400000000000006
2020,INDIANA,18,NOBLE,113,WHEAT,74
2020,INDIANA,18,WELLS,179,WHEAT,70.900000000000006
2020,INDIANA,18,WHITLEY,183,WHEAT,75.200000000000003
2020,INDIANA,18,BENTON,7,WHEAT,87.200000000000003
2020,INDIANA,18,LA PORTE,91,WHEAT,75.5
2020,INDIANA,18,PORTER,127,WHEAT,57.600000000000001
2020,INDIANA,18,HARRISON,61,WHEAT,37.600000000000001
2020,INDIANA,18,JACKSON,71,WHEAT,68.5
2020,INDIANA,18,PERRY,123,WHEAT,52
2020,INDIANA,18,WASHINGTON,175,WHEAT,57.100000000000001
2020,INDIANA,18,FRANKLIN,47,WHEAT,60
2020,INDIANA,18,JENNINGS,79,WHEAT,47.600000000000001
2020,INDIANA,18,OHIO,115,WHEAT,47
2020,INDIANA,18,RIPLEY,137,WHEAT,58.899999999999999
2020,INDIANA,18,SWITZERLAND,155,WHEAT,35.899999999999999
2020,INDIANA,18,DAVIESS,27,WHEAT,59.399999999999999
2020,INDIANA,18,DUBOIS,37,WHEAT,62.5
2020,INDIANA,18,GIBSON,51,WHEAT,73.099999999999994
2020,INDIANA,18,KNOX,83,WHEAT,68.099999999999994
2020,INDIANA,18,PIKE,125,WHEAT,51.100000000000001
2020,INDIANA,18,POSEY,129,WHEAT,70.700000000000003
2020,INDIANA,18,VANDERBURGH,163,WHEAT,66
2020,INDIANA,18,WARRICK,173,WHEAT,64.200000000000003
2020,INDIANA,18,MONTGOMERY,107,WHEAT,73.900000000000006
2020,INDIANA,18,PARKE,121,WHEAT,60.899999999999999
2020,INDIANA,18,TIPPECANOE,157,WHEAT,89.400000000000006
2020,INDIANA,18,VIGO,167,WHEAT,67
2020,NEBRASKA,31,BUFFALO,19,WHEAT,32.600000000000001
2020,NEBRASKA,31,CUSTER,41,WHEAT,41.299999999999997
2020,NEBRASKA,31,DAWSON,47,WHEAT,55
2020,NEBRASKA,31,HALL,79,WHEAT,45
2020,NEBRASKA,31,BUTLER,23,WHEAT,54.200000000000003
2020,NEBRASKA,31,CASS,25,WHEAT,62.100000000000001
2020,NEBRASKA,31,DOUGLAS,55,WHEAT,39.5
2020,NEBRASKA,31,HAMILTON,81,WHEAT,53.299999999999997
2020,NEBRASKA,31,PLATTE,141,WHEAT,58.299999999999997
2020,NEBRASKA,31,SAUNDERS,155,WHEAT,63
2020,NEBRASKA,31,BANNER,7,WHEAT,35.399999999999999
2020,NEBRASKA,31,BOX BUTTE,13,WHEAT,48.299999999999997
2020,NEBRASKA,31,CHEYENNE,33,WHEAT,33.799999999999997
2020,NEBRASKA,31,DAWES,45,WHEAT,36.299999999999997
2020,NEBRASKA,31,DEUEL,49,WHEAT,36.100000000000001
2020,NEBRASKA,31,GARDEN,69,WHEAT,41.200000000000003
2020,NEBRASKA,31,KIMBALL,105,WHEAT,33
2020,NEBRASKA,31,MORRILL,123,WHEAT,47.100000000000001
2020,NEBRASKA,31,SHERIDAN,161,WHEAT,40.899999999999999
2020,NEBRASKA,31,ADAMS,1,WHEAT,47.799999999999997
2020,NEBRASKA,31,FRANKLIN,61,WHEAT,48.899999999999999
2020,NEBRASKA,31,FURNAS,65,WHEAT,48.399999999999999
2020,NEBRASKA,31,GOSPER,73,WHEAT,46.299999999999997
2020,NEBRASKA,31,HARLAN,83,WHEAT,47.600000000000001
2020,NEBRASKA,31,KEARNEY,99,WHEAT,50
2020,NEBRASKA,31,WEBSTER,181,WHEAT,47.799999999999997
2020,NEBRASKA,31,CLAY,35,WHEAT,55.100000000000001
2020,NEBRASKA,31,FILLMORE,59,WHEAT,54.200000000000003
2020,NEBRASKA,31,GAGE,67,WHEAT,45
2020,NEBRASKA,31,JEFFERSON,95,WHEAT,57.399999999999999
2020,NEBRASKA,31,JOHNSON,97,WHEAT,47.200000000000003
2020,NEBRASKA,31,NEMAHA,127,WHEAT,51.899999999999999
2020,NEBRASKA,31,NUCKOLLS,129,WHEAT,54.600000000000001
2020,NEBRASKA,31,OTOE,131,WHEAT,61.700000000000003
2020,NEBRASKA,31,PAWNEE,133,WHEAT,46
2020,NEBRASKA,31,RICHARDSON,147,WHEAT,51.899999999999999
2020,NEBRASKA,31,SALINE,151,WHEAT,47.5
2020,NEBRASKA,31,THAYER,169,WHEAT,48.399999999999999
2020,NEBRASKA,31,CHASE,29,WHEAT,35.399999999999999
2020,NEBRASKA,31,DUNDY,57,WHEAT,33.899999999999999
2020,NEBRASKA,31,FRONTIER,63,WHEAT,59.5
2020,NEBRASKA,31,HAYES,85,WHEAT,42.200000000000003
2020,NEBRASKA,31,HITCHCOCK,87,WHEAT,42.299999999999997
2020,NEBRASKA,31,KEITH,101,WHEAT,40.399999999999999
2020,NEBRASKA,31,LINCOLN,111,WHEAT,48.399999999999999
2020,NEBRASKA,31,PERKINS,135,WHEAT,39.799999999999997
2020,NEBRASKA,31,RED WILLOW,145,WHEAT,52.799999999999997
2019,ILLINOIS,17,MACON,115,WHEAT,59.399999999999999
2019,ILLINOIS,17,MASON,125,WHEAT,64.299999999999997
2019,ILLINOIS,17,MCLEAN,113,WHEAT,76.400000000000006
2019,ILLINOIS,17,MENARD,129,WHEAT,81.700000000000003
2019,ILLINOIS,17,PEORIA,143,WHEAT,58.799999999999997
2019,ILLINOIS,17,TAZEWELL,179,WHEAT,67.099999999999994
2019,ILLINOIS,17,WOODFORD,203,WHEAT,63.399999999999999
2019,ILLINOIS,17,CHAMPAIGN,19,WHEAT,74
2019,ILLINOIS,17,LIVINGSTON,105,WHEAT,75.599999999999994
2019,ILLINOIS,17,PIATT,147,WHEAT,59.399999999999999
2019,ILLINOIS,17,CLARK,23,WHEAT,73.799999999999997
2019,ILLINOIS,17,CLAY,25,WHEAT,71.400000000000006
2019,ILLINOIS,17,CRAWFORD,33,WHEAT,62.5
2019,ILLINOIS,17,EDGAR,45,WHEAT,71.400000000000006
2019,ILLINOIS,17,EFFINGHAM,49,WHEAT,70.400000000000006
2019,ILLINOIS,17,FAYETTE,51,WHEAT,63.5
2019,ILLINOIS,17,LAWRENCE,101,WHEAT,69.700000000000003
2019,ILLINOIS,17,MARION,121,WHEAT,59.399999999999999
2019,ILLINOIS,17,MOULTRIE,139,WHEAT,70.700000000000003
2019,ILLINOIS,17,RICHLAND,159,WHEAT,63.700000000000003
2019,ILLINOIS,17,SHELBY,173,WHEAT,64.700000000000003
2019,ILLINOIS,17,DE KALB,37,WHEAT,56.600000000000001
2019,ILLINOIS,17,KANE,89,WHEAT,56.899999999999999
2019,ILLINOIS,17,KENDALL,93,WHEAT,77.599999999999994
2019,ILLINOIS,17,LAKE,97,WHEAT,46.700000000000003
2019,ILLINOIS,17,BUREAU,11,WHEAT,61.399999999999999
2019,ILLINOIS,17,CARROLL,15,WHEAT,76
2019,ILLINOIS,17,HENRY,73,WHEAT,62.100000000000001
2019,ILLINOIS,17,JO DAVIESS,85,WHEAT,58.399999999999999
2019,ILLINOIS,17,LEE,103,WHEAT,61.5
2019,ILLINOIS,17,OGLE,141,WHEAT,81.799999999999997
2019,ILLINOIS,17,STEPHENSON,177,WHEAT,86.200000000000003
2019,ILLINOIS,17,WINNEBAGO,201,WHEAT,76.599999999999994
2019,ILLINOIS,17,EDWARDS,47,WHEAT,62.5
2019,ILLINOIS,17,FRANKLIN,55,WHEAT,65.5
2019,ILLINOIS,17,GALLATIN,59,WHEAT,81.599999999999994
2019,ILLINOIS,17,HAMILTON,65,WHEAT,68.5
2019,ILLINOIS,17,JEFFERSON,81,WHEAT,57.700000000000003
2019,ILLINOIS,17,MASSAC,127,WHEAT,56.5
2019,ILLINOIS,17,ALEXANDER,3,WHEAT,54.200000000000003
2019,ILLINOIS,17,CLINTON,27,WHEAT,65
2019,ILLINOIS,17,MONROE,133,WHEAT,64.700000000000003
2019,ILLINOIS,17,PULASKI,153,WHEAT,62.299999999999997
2019,ILLINOIS,17,RANDOLPH,157,WHEAT,76.099999999999994
2019,ILLINOIS,17,ST CLAIR,163,WHEAT,69.299999999999997
2019,ILLINOIS,17,UNION,181,WHEAT,69
2019,ILLINOIS,17,WASHINGTON,189,WHEAT,69.400000000000006
2019,ILLINOIS,17,HANCOCK,67,WHEAT,46.899999999999999
2019,ILLINOIS,17,KNOX,95,WHEAT,71.400000000000006
2019,ILLINOIS,17,SCHUYLER,169,WHEAT,65.400000000000006
2019,ILLINOIS,17,CALHOUN,13,WHEAT,56.899999999999999
2019,ILLINOIS,17,CASS,17,WHEAT,53.700000000000003
2019,ILLINOIS,17,CHRISTIAN,21,WHEAT,71.099999999999994
2019,ILLINOIS,17,GREENE,61,WHEAT,75
2019,ILLINOIS,17,JERSEY,83,WHEAT,72.200000000000003
2019,ILLINOIS,17,MADISON,119,WHEAT,74.099999999999994
2019,ILLINOIS,17,PIKE,149,WHEAT,81.599999999999994
2019,INDIANA,18,BARTHOLOMEW,5,WHEAT,75.299999999999997
2019,INDIANA,18,CLINTON,23,WHEAT,43.100000000000001
2019,INDIANA,18,DECATUR,31,WHEAT,74.400000000000006
2019,INDIANA,18,HANCOCK,59,WHEAT,66
2019,INDIANA,18,JOHNSON,81,WHEAT,68.799999999999997
2019,INDIANA,18,MADISON,95,WHEAT,41.299999999999997
2019,INDIANA,18,MORGAN,109,WHEAT,70
2019,INDIANA,18,RUSH,139,WHEAT,67
2019,INDIANA,18,SHELBY,145,WHEAT,63
2019,INDIANA,18,TIPTON,159,WHEAT,68.299999999999997
2019,INDIANA,18,BLACKFORD,9,WHEAT,45
2019,INDIANA,18,FAYETTE,41,WHEAT,64.400000000000006
2019,INDIANA,18,HENRY,65,WHEAT,67.200000000000003
2019,INDIANA,18,JAY,75,WHEAT,45.799999999999997
2019,INDIANA,18,RANDOLPH,135,WHEAT,60.200000000000003
2019,INDIANA,18,WAYNE,177,WHEAT,60.799999999999997
2019,INDIANA,18,CARROLL,15,WHEAT,69.299999999999997
2019,INDIANA,18,CASS,17,WHEAT,71.099999999999994
2019,INDIANA,18,FULTON,49,WHEAT,60.600000000000001
2019,INDIANA,18,KOSCIUSKO,85,WHEAT,70
2019,INDIANA,18,ST. JOSEPH,141,WHEAT,55.200000000000003
2019,INDIANA,18,WABASH,169,WHEAT,47
2019,INDIANA,18,ADAMS,1,WHEAT,46.299999999999997
2019,INDIANA,18,ALLEN,3,WHEAT,55.899999999999999
2019,INDIANA,18,DE KALB,33,WHEAT,64.400000000000006
2019,INDIANA,18,NOBLE,113,WHEAT,64
2019,INDIANA,18,STEUBEN,151,WHEAT,63.100000000000001
2019,INDIANA,18,WELLS,179,WHEAT,64.099999999999994
2019,INDIANA,18,WHITLEY,183,WHEAT,62.100000000000001
2019,INDIANA,18,LA PORTE,91,WHEAT,70
